id,lat,lon,n_trigger_events,lambda,trigger_probability,expected_loss,premium
px_000167,35.15,9.75,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000168,35.15,9.85,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000169,35.15,9.95,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000170,35.15,10.05,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000171,35.15,10.15,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000172,35.15,10.25,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000173,35.15,10.35,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000174,35.15,10.45,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000175,35.15,10.55,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000176,35.15,10.65,0,0.0,0.0,0.0,0.0
px_000177,35.15,10.75,0,0.0,0.0,0.0,0.0
px_000178,35.15,10.85,0,0.0,0.0,0.0,0.0
px_000179,35.15,10.95,0,0.0,0.0,0.0,0.0
px_000180,35.15,11.05,0,0.0,0.0,0.0,0.0
px_000181,35.15,11.15,0,0.0,0.0,0.0,0.0
px_000182,35.15,11.25,0,0.0,0.0,0.0,0.0
px_000183,35.15,11.35,0,0.0,0.0,0.0,0.0
px_000184,35.15,11.45,0,0.0,0.0,0.0,0.0
px_000185,35.15,11.55,0,0.0,0.0,0.0,0.0
px_000186,35.15,11.65,0,0.0,0.0,0.0,0.0
px_000187,35.15,11.75,0,0.0,0.0,0.0,0.0
px_000188,35.15,11.85,0,0.0,0.0,0.0,0.0
px_000189,35.15,11.95,0,0.0,0.0,0.0,0.0
px_000190,35.15,12.05,0,0.0,0.0,0.0,0.0
px_000191,35.15,12.15,0,0.0,0.0,0.0,0.0
px_000192,35.15,12.25,0,0.0,0.0,0.0,0.0
px_000193,35.15,12.35,0,0.0,0.0,0.0,0.0
px_000194,35.15,12.45,0,0.0,0.0,0.0,0.0
px_000195,35.15,12.55,0,0.0,0.0,0.0,0.0
px_000196,35.15,12.65,0,0.0,0.0,0.0,0.0
px_000197,35.15,12.75,0,0.0,0.0,0.0,0.0
px_000198,35.15,12.85,0,0.0,0.0,0.0,0.0
px_000199,35.15,12.95,0,0.0,0.0,0.0,0.0
px_000200,35.15,13.05,0,0.0,0.0,0.0,0.0
px_000201,35.15,13.15,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000202,35.15,13.25,4,0.13333333333333333,0.12482668095705252,124.82668095705252,149.792017148463
px_000203,35.15,13.35,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_000204,35.15,13.45,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_000205,35.15,13.55,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_000206,35.15,13.65,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_000207,35.15,13.75,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_000208,35.15,13.85,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_000209,35.15,13.95,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_000210,35.15,14.05,5,0.16666666666666666,0.15351827510938587,153.51827510938588,184.22193013126306
px_000211,35.15,14.15,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_000212,35.15,14.25,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_000213,35.15,14.35,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_000214,35.15,14.45,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_000215,35.15,14.55,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_000216,35.15,14.65,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_000217,35.15,14.75,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_000218,35.15,14.85,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_000219,35.15,14.95,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_000220,35.15,15.05,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_000221,35.15,15.15,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_000222,35.15,15.25,6,0.2,0.18126924692201818,181.26924692201817,217.5230963064218
px_000223,35.15,15.35,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000224,35.15,15.45,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000225,35.15,15.55,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000226,35.15,15.65,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000227,35.15,15.75,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000228,35.15,15.85,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000229,35.15,15.95,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000230,35.15,16.05,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000231,35.15,16.15,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000232,35.15,16.25,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000233,35.15,16.35,0,0.0,0.0,0.0,0.0
px_000234,35.15,16.45,0,0.0,0.0,0.0,0.0
px_000235,35.15,16.55,0,0.0,0.0,0.0,0.0
px_000236,35.15,16.65,0,0.0,0.0,0.0,0.0
px_000237,35.15,16.75,0,0.0,0.0,0.0,0.0
px_000238,35.15,16.85,0,0.0,0.0,0.0,0.0
px_000239,35.15,16.95,0,0.0,0.0,0.0,0.0
px_000240,35.15,17.05,0,0.0,0.0,0.0,0.0
px_000241,35.15,17.15,0,0.0,0.0,0.0,0.0
px_000242,35.15,17.25,0,0.0,0.0,0.0,0.0
px_000243,35.15,17.35,0,0.0,0.0,0.0,0.0
px_000244,35.15,17.45,0,0.0,0.0,0.0,0.0
px_000245,35.15,17.55,0,0.0,0.0,0.0,0.0
px_000246,35.15,17.65,0,0.0,0.0,0.0,0.0
px_000247,35.15,17.75,0,0.0,0.0,0.0,0.0
px_000248,35.15,17.85,0,0.0,0.0,0.0,0.0
px_000249,35.15,17.95,0,0.0,0.0,0.0,0.0
px_000250,35.15,18.05,0,0.0,0.0,0.0,0.0
px_000251,35.15,18.15,0,0.0,0.0,0.0,0.0
px_000252,35.15,18.25,0,0.0,0.0,0.0,0.0
px_000253,35.15,18.35,0,0.0,0.0,0.0,0.0
px_000254,35.15,18.45,0,0.0,0.0,0.0,0.0
px_000255,35.15,18.55,0,0.0,0.0,0.0,0.0
px_000256,35.15,18.65,0,0.0,0.0,0.0,0.0
px_000257,35.15,18.75,0,0.0,0.0,0.0,0.0
px_000258,35.15,18.85,0,0.0,0.0,0.0,0.0
px_000259,35.15,18.95,0,0.0,0.0,0.0,0.0
px_000260,35.25,6.05,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000261,35.25,6.15,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000262,35.25,6.25,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000263,35.25,6.35,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000264,35.25,6.45,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000265,35.25,6.55,2,0.06666666666666667,0.06449301496838222,64.49301496838223,77.39161796205867
px_000266,35.25,6.65,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000267,35.25,6.75,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000268,35.25,6.85,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000269,35.25,6.95,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000270,35.25,7.05,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000271,35.25,7.15,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000272,35.25,7.25,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000273,35.25,7.35,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000274,35.25,7.45,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000275,35.25,7.55,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000276,35.25,7.65,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000277,35.25,7.75,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000278,35.25,7.85,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000279,35.25,7.95,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000280,35.25,8.05,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000281,35.25,8.15,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000282,35.25,8.25,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000283,35.25,8.35,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000284,35.25,8.45,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
px_000285,35.25,8.55,1,0.03333333333333333,0.0327838995179941,32.7838995179941,39.34067942159292
