id,lat,lon,n_trigger_events,lambda,trigger_probability,expected_loss,premium
px_000380,44.65,9.05,0,0.0,0.0,0.0,0.0
px_000381,44.65,9.15,0,0.0,0.0,0.0,0.0
px_000382,44.65,9.25,0,0.0,0.0,0.0,0.0
px_000383,44.65,9.35,0,0.0,0.0,0.0,0.0
px_000384,44.65,9.45,0,0.0,0.0,0.0,0.0
px_000385,44.65,9.55,0,0.0,0.0,0.0,0.0
px_000386,44.65,9.65,0,0.0,0.0,0.0,0.0
px_000387,44.65,9.75,0,0.0,0.0,0.0,0.0
px_000388,44.65,9.85,0,0.0,0.0,0.0,0.0
px_000389,44.65,9.95,0,0.0,0.0,0.0,0.0
px_000390,44.65,10.05,0,0.0,0.0,0.0,0.0
px_000391,44.65,10.15,0,0.0,0.0,0.0,0.0
px_000392,44.65,10.25,0,0.0,0.0,0.0,0.0
px_000393,44.65,10.35,0,0.0,0.0,0.0,0.0
px_000394,44.65,10.45,0,0.0,0.0,0.0,0.0
px_000395,44.65,10.55,0,0.0,0.0,0.0,0.0
px_000396,44.65,10.65,0,0.0,0.0,0.0,0.0
px_000397,44.65,10.75,0,0.0,0.0,0.0,0.0
px_000398,44.65,10.85,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000399,44.65,10.95,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000400,44.65,11.05,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000401,44.65,11.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000402,44.65,11.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000403,44.65,11.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000404,44.65,11.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000405,44.65,11.55,0,0.0,0.0,0.0,0.0
px_000406,44.65,11.65,0,0.0,0.0,0.0,0.0
px_000407,44.65,11.75,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000408,44.65,11.85,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000409,44.65,11.95,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000410,44.65,12.05,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000411,44.65,12.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000412,44.65,12.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000413,44.65,12.35,0,0.0,0.0,0.0,0.0
px_000414,44.65,12.45,0,0.0,0.0,0.0,0.0
px_000415,44.65,12.55,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000416,44.65,12.65,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000417,44.65,12.75,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000418,44.65,12.85,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000419,44.65,12.95,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000420,44.75,7.05,0,0.0,0.0,0.0,0.0
px_000421,44.75,7.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000422,44.75,7.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000423,44.75,7.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000424,44.75,7.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000425,44.75,7.55,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000426,44.75,7.65,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000427,44.75,7.75,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000428,44.75,7.85,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000429,44.75,7.95,0,0.0,0.0,0.0,0.0
px_000430,44.75,8.05,0,0.0,0.0,0.0,0.0
px_000431,44.75,8.15,0,0.0,0.0,0.0,0.0
px_000432,44.75,8.25,0,0.0,0.0,0.0,0.0
px_000433,44.75,8.35,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000434,44.75,8.45,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000435,44.75,8.55,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000436,44.75,8.65,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000437,44.75,8.75,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000438,44.75,8.85,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000439,44.75,8.95,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000440,44.75,9.05,0,0.0,0.0,0.0,0.0
px_000441,44.75,9.15,0,0.0,0.0,0.0,0.0
px_000442,44.75,9.25,0,0.0,0.0,0.0,0.0
px_000443,44.75,9.35,0,0.0,0.0,0.0,0.0
px_000444,44.75,9.45,0,0.0,0.0,0.0,0.0
px_000445,44.75,9.55,0,0.0,0.0,0.0,0.0
px_000446,44.75,9.65,0,0.0,0.0,0.0,0.0
px_000447,44.75,9.75,0,0.0,0.0,0.0,0.0
px_000448,44.75,9.85,0,0.0,0.0,0.0,0.0
px_000449,44.75,9.95,0,0.0,0.0,0.0,0.0
px_000450,44.75,10.05,0,0.0,0.0,0.0,0.0
px_000451,44.75,10.15,0,0.0,0.0,0.0,0.0
px_000452,44.75,10.25,0,0.0,0.0,0.0,0.0
px_000453,44.75,10.35,0,0.0,0.0,0.0,0.0
px_000454,44.75,10.45,0,0.0,0.0,0.0,0.0
px_000455,44.75,10.55,0,0.0,0.0,0.0,0.0
px_000456,44.75,10.65,0,0.0,0.0,0.0,0.0
px_000457,44.75,10.75,0,0.0,0.0,0.0,0.0
px_000458,44.75,10.85,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000459,44.75,10.95,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000460,44.75,11.05,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000461,44.75,11.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000462,44.75,11.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000463,44.75,11.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000464,44.75,11.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000465,44.75,11.55,0,0.0,0.0,0.0,0.0
px_000466,44.75,11.65,0,0.0,0.0,0.0,0.0
px_000467,44.75,11.75,0,0.0,0.0,0.0,0.0
px_000468,44.75,11.85,0,0.0,0.0,0.0,0.0
px_000469,44.75,11.95,0,0.0,0.0,0.0,0.0
px_000470,44.75,12.05,0,0.0,0.0,0.0,0.0
px_000471,44.75,12.15,0,0.0,0.0,0.0,0.0
px_000472,44.75,12.25,0,0.0,0.0,0.0,0.0
px_000473,44.75,12.35,0,0.0,0.0,0.0,0.0
px_000474,44.75,12.45,0,0.0,0.0,0.0,0.0
px_000475,44.75,12.55,0,0.0,0.0,0.0,0.0
px_000476,44.75,12.65,0,0.0,0.0,0.0,0.0
px_000477,44.75,12.75,0,0.0,0.0,0.0,0.0
px_000478,44.75,12.85,0,0.0,0.0,0.0,0.0
px_000479,44.75,12.95,0,0.0,0.0,0.0,0.0
px_000480,44.85,7.05,0,0.0,0.0,0.0,0.0
px_000481,44.85,7.15,0,0.0,0.0,0.0,0.0
px_000482,44.85,7.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000483,44.85,7.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000484,44.85,7.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000485,44.85,7.55,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000486,44.85,7.65,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000487,44.85,7.75,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000488,44.85,7.85,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000489,44.85,7.95,0,0.0,0.0,0.0,0.0
px_000490,44.85,8.05,0,0.0,0.0,0.0,0.0
px_000491,44.85,8.15,0,0.0,0.0,0.0,0.0
px_000492,44.85,8.25,0,0.0,0.0,0.0,0.0
px_000493,44.85,8.35,0,0.0,0.0,0.0,0.0
px_000494,44.85,8.45,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000495,44.85,8.55,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000496,44.85,8.65,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000497,44.85,8.75,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000498,44.85,8.85,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000499,44.85,8.95,0,0.0,0.0,0.0,0.0
px_000500,44.85,9.05,0,0.0,0.0,0.0,0.0
px_000501,44.85,9.15,0,0.0,0.0,0.0,0.0
px_000502,44.85,9.25,0,0.0,0.0,0.0,0.0
px_000503,44.85,9.35,0,0.0,0.0,0.0,0.0
px_000504,44.85,9.45,0,0.0,0.0,0.0,0.0
px_000505,44.85,9.55,0,0.0,0.0,0.0,0.0
px_000506,44.85,9.65,0,0.0,0.0,0.0,0.0
px_000507,44.85,9.75,0,0.0,0.0,0.0,0.0
px_000508,44.85,9.85,0,0.0,0.0,0.0,0.0
px_000509,44.85,9.95,0,0.0,0.0,0.0,0.0
px_000510,44.85,10.05,0,0.0,0.0,0.0,0.0
px_000511,44.85,10.15,0,0.0,0.0,0.0,0.0
px_000512,44.85,10.25,0,0.0,0.0,0.0,0.0
px_000513,44.85,10.35,0,0.0,0.0,0.0,0.0
px_000514,44.85,10.45,0,0.0,0.0,0.0,0.0
px_000515,44.85,10.55,0,0.0,0.0,0.0,0.0
px_000516,44.85,10.65,0,0.0,0.0,0.0,0.0
px_000517,44.85,10.75,0,0.0,0.0,0.0,0.0
px_000518,44.85,10.85,0,0.0,0.0,0.0,0.0
px_000519,44.85,10.95,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000520,44.85,11.05,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000521,44.85,11.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000522,44.85,11.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000523,44.85,11.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000524,44.85,11.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000525,44.85,11.55,0,0.0,0.0,0.0,0.0
px_000526,44.85,11.65,0,0.0,0.0,0.0,0.0
px_000527,44.85,11.75,0,0.0,0.0,0.0,0.0
px_000528,44.85,11.85,0,0.0,0.0,0.0,0.0
px_000529,44.85,11.95,0,0.0,0.0,0.0,0.0
px_000530,44.85,12.05,0,0.0,0.0,0.0,0.0
px_000531,44.85,12.15,0,0.0,0.0,0.0,0.0
px_000532,44.85,12.25,0,0.0,0.0,0.0,0.0
px_000533,44.85,12.35,0,0.0,0.0,0.0,0.0
px_000534,44.85,12.45,0,0.0,0.0,0.0,0.0
px_000535,44.85,12.55,0,0.0,0.0,0.0,0.0
px_000536,44.85,12.65,0,0.0,0.0,0.0,0.0
px_000537,44.85,12.75,0,0.0,0.0,0.0,0.0
px_000538,44.85,12.85,0,0.0,0.0,0.0,0.0
px_000539,44.85,12.95,0,0.0,0.0,0.0,0.0
px_000540,44.95,7.05,0,0.0,0.0,0.0,0.0
px_000541,44.95,7.15,0,0.0,0.0,0.0,0.0
px_000542,44.95,7.25,0,0.0,0.0,0.0,0.0
px_000543,44.95,7.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000544,44.95,7.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000545,44.95,7.55,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000546,44.95,7.65,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000547,44.95,7.75,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000548,44.95,7.85,0,0.0,0.0,0.0,0.0
px_000549,44.95,7.95,0,0.0,0.0,0.0,0.0
px_000550,44.95,8.05,0,0.0,0.0,0.0,0.0
px_000551,44.95,8.15,0,0.0,0.0,0.0,0.0
px_000552,44.95,8.25,0,0.0,0.0,0.0,0.0
px_000553,44.95,8.35,0,0.0,0.0,0.0,0.0
px_000554,44.95,8.45,0,0.0,0.0,0.0,0.0
px_000555,44.95,8.55,0,0.0,0.0,0.0,0.0
px_000556,44.95,8.65,0,0.0,0.0,0.0,0.0
px_000557,44.95,8.75,0,0.0,0.0,0.0,0.0
px_000558,44.95,8.85,0,0.0,0.0,0.0,0.0
px_000559,44.95,8.95,0,0.0,0.0,0.0,0.0
px_000560,44.95,9.05,0,0.0,0.0,0.0,0.0
px_000561,44.95,9.15,0,0.0,0.0,0.0,0.0
px_000562,44.95,9.25,0,0.0,0.0,0.0,0.0
px_000563,44.95,9.35,0,0.0,0.0,0.0,0.0
px_000564,44.95,9.45,0,0.0,0.0,0.0,0.0
px_000565,44.95,9.55,0,0.0,0.0,0.0,0.0
px_000566,44.95,9.65,0,0.0,0.0,0.0,0.0
px_000567,44.95,9.75,0,0.0,0.0,0.0,0.0
px_000568,44.95,9.85,0,0.0,0.0,0.0,0.0
px_000569,44.95,9.95,0,0.0,0.0,0.0,0.0
px_000570,44.95,10.05,0,0.0,0.0,0.0,0.0
px_000571,44.95,10.15,0,0.0,0.0,0.0,0.0
px_000572,44.95,10.25,0,0.0,0.0,0.0,0.0
px_000573,44.95,10.35,0,0.0,0.0,0.0,0.0
px_000574,44.95,10.45,0,0.0,0.0,0.0,0.0
px_000575,44.95,10.55,0,0.0,0.0,0.0,0.0
px_000576,44.95,10.65,0,0.0,0.0,0.0,0.0
px_000577,44.95,10.75,0,0.0,0.0,0.0,0.0
px_000578,44.95,10.85,0,0.0,0.0,0.0,0.0
px_000579,44.95,10.95,0,0.0,0.0,0.0,0.0
px_000580,44.95,11.05,0,0.0,0.0,0.0,0.0
px_000581,44.95,11.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000582,44.95,11.25,0,0.0,0.0,0.0,0.0
px_000583,44.95,11.35,0,0.0,0.0,0.0,0.0
px_000584,44.95,11.45,0,0.0,0.0,0.0,0.0
px_000585,44.95,11.55,0,0.0,0.0,0.0,0.0
px_000586,44.95,11.65,0,0.0,0.0,0.0,0.0
px_000587,44.95,11.75,0,0.0,0.0,0.0,0.0
px_000588,44.95,11.85,0,0.0,0.0,0.0,0.0
px_000589,44.95,11.95,0,0.0,0.0,0.0,0.0
px_000590,44.95,12.05,0,0.0,0.0,0.0,0.0
px_000591,44.95,12.15,0,0.0,0.0,0.0,0.0
px_000592,44.95,12.25,0,0.0,0.0,0.0,0.0
px_000593,44.95,12.35,0,0.0,0.0,0.0,0.0
px_000594,44.95,12.45,0,0.0,0.0,0.0,0.0
px_000595,44.95,12.55,0,0.0,0.0,0.0,0.0
px_000596,44.95,12.65,0,0.0,0.0,0.0,0.0
px_000597,44.95,12.75,0,0.0,0.0,0.0,0.0
px_000598,44.95,12.85,0,0.0,0.0,0.0,0.0
px_000599,44.95,12.95,0,0.0,0.0,0.0,0.0
px_000600,45.05,7.05,0,0.0,0.0,0.0,0.0
px_000601,45.05,7.15,0,0.0,0.0,0.0,0.0
px_000602,45.05,7.25,0,0.0,0.0,0.0,0.0
px_000603,45.05,7.35,0,0.0,0.0,0.0,0.0
px_000604,45.05,7.45,0,0.0,0.0,0.0,0.0
px_000605,45.05,7.55,0,0.0,0.0,0.0,0.0
px_000606,45.05,7.65,0,0.0,0.0,0.0,0.0
px_000607,45.05,7.75,0,0.0,0.0,0.0,0.0
px_000608,45.05,7.85,0,0.0,0.0,0.0,0.0
px_000609,45.05,7.95,0,0.0,0.0,0.0,0.0
px_000610,45.05,8.05,0,0.0,0.0,0.0,0.0
px_000611,45.05,8.15,0,0.0,0.0,0.0,0.0
px_000612,45.05,8.25,0,0.0,0.0,0.0,0.0
px_000613,45.05,8.35,0,0.0,0.0,0.0,0.0
px_000614,45.05,8.45,0,0.0,0.0,0.0,0.0
px_000615,45.05,8.55,0,0.0,0.0,0.0,0.0
px_000616,45.05,8.65,0,0.0,0.0,0.0,0.0
px_000617,45.05,8.75,0,0.0,0.0,0.0,0.0
px_000618,45.05,8.85,0,0.0,0.0,0.0,0.0
px_000619,45.05,8.95,0,0.0,0.0,0.0,0.0
px_000620,45.05,9.05,0,0.0,0.0,0.0,0.0
px_000621,45.05,9.15,0,0.0,0.0,0.0,0.0
px_000622,45.05,9.25,0,0.0,0.0,0.0,0.0
px_000623,45.05,9.35,0,0.0,0.0,0.0,0.0
px_000624,45.05,9.45,0,0.0,0.0,0.0,0.0
px_000625,45.05,9.55,0,0.0,0.0,0.0,0.0
px_000626,45.05,9.65,0,0.0,0.0,0.0,0.0
px_000627,45.05,9.75,0,0.0,0.0,0.0,0.0
px_000628,45.05,9.85,0,0.0,0.0,0.0,0.0
px_000629,45.05,9.95,0,0.0,0.0,0.0,0.0
px_000630,45.05,10.05,0,0.0,0.0,0.0,0.0
px_000631,45.05,10.15,0,0.0,0.0,0.0,0.0
px_000632,45.05,10.25,0,0.0,0.0,0.0,0.0
px_000633,45.05,10.35,0,0.0,0.0,0.0,0.0
px_000634,45.05,10.45,0,0.0,0.0,0.0,0.0
px_000635,45.05,10.55,0,0.0,0.0,0.0,0.0
px_000636,45.05,10.65,0,0.0,0.0,0.0,0.0
px_000637,45.05,10.75,0,0.0,0.0,0.0,0.0
px_000638,45.05,10.85,0,0.0,0.0,0.0,0.0
px_000639,45.05,10.95,0,0.0,0.0,0.0,0.0
px_000640,45.05,11.05,0,0.0,0.0,0.0,0.0
px_000641,45.05,11.15,0,0.0,0.0,0.0,0.0
px_000642,45.05,11.25,0,0.0,0.0,0.0,0.0
px_000643,45.05,11.35,0,0.0,0.0,0.0,0.0
px_000644,45.05,11.45,0,0.0,0.0,0.0,0.0
px_000645,45.05,11.55,0,0.0,0.0,0.0,0.0
px_000646,45.05,11.65,0,0.0,0.0,0.0,0.0
px_000647,45.05,11.75,0,0.0,0.0,0.0,0.0
px_000648,45.05,11.85,0,0.0,0.0,0.0,0.0
px_000649,45.05,11.95,0,0.0,0.0,0.0,0.0
px_000650,45.05,12.05,0,0.0,0.0,0.0,0.0
px_000651,45.05,12.15,0,0.0,0.0,0.0,0.0
px_000652,45.05,12.25,0,0.0,0.0,0.0,0.0
px_000653,45.05,12.35,0,0.0,0.0,0.0,0.0
px_000654,45.05,12.45,0,0.0,0.0,0.0,0.0
px_000655,45.05,12.55,0,0.0,0.0,0.0,0.0
px_000656,45.05,12.65,0,0.0,0.0,0.0,0.0
px_000657,45.05,12.75,0,0.0,0.0,0.0,0.0
px_000658,45.05,12.85,0,0.0,0.0,0.0,0.0
px_000659,45.05,12.95,0,0.0,0.0,0.0,0.0
px_000660,45.15,7.05,0,0.0,0.0,0.0,0.0
px_000661,45.15,7.15,0,0.0,0.0,0.0,0.0
px_000662,45.15,7.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000663,45.15,7.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000664,45.15,7.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000665,45.15,7.55,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000666,45.15,7.65,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000667,45.15,7.75,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000668,45.15,7.85,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000669,45.15,7.95,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000670,45.15,8.05,0,0.0,0.0,0.0,0.0
px_000671,45.15,8.15,0,0.0,0.0,0.0,0.0
px_000672,45.15,8.25,0,0.0,0.0,0.0,0.0
px_000673,45.15,8.35,0,0.0,0.0,0.0,0.0
px_000674,45.15,8.45,0,0.0,0.0,0.0,0.0
px_000675,45.15,8.55,0,0.0,0.0,0.0,0.0
px_000676,45.15,8.65,0,0.0,0.0,0.0,0.0
px_000677,45.15,8.75,0,0.0,0.0,0.0,0.0
px_000678,45.15,8.85,0,0.0,0.0,0.0,0.0
px_000679,45.15,8.95,0,0.0,0.0,0.0,0.0
px_000680,45.15,9.05,0,0.0,0.0,0.0,0.0
px_000681,45.15,9.15,0,0.0,0.0,0.0,0.0
px_000682,45.15,9.25,0,0.0,0.0,0.0,0.0
px_000683,45.15,9.35,0,0.0,0.0,0.0,0.0
px_000684,45.15,9.45,0,0.0,0.0,0.0,0.0
px_000685,45.15,9.55,0,0.0,0.0,0.0,0.0
px_000686,45.15,9.65,0,0.0,0.0,0.0,0.0
px_000687,45.15,9.75,0,0.0,0.0,0.0,0.0
px_000688,45.15,9.85,0,0.0,0.0,0.0,0.0
px_000689,45.15,9.95,0,0.0,0.0,0.0,0.0
px_000690,45.15,10.05,0,0.0,0.0,0.0,0.0
px_000691,45.15,10.15,0,0.0,0.0,0.0,0.0
px_000692,45.15,10.25,0,0.0,0.0,0.0,0.0
px_000693,45.15,10.35,0,0.0,0.0,0.0,0.0
px_000694,45.15,10.45,0,0.0,0.0,0.0,0.0
px_000695,45.15,10.55,0,0.0,0.0,0.0,0.0
px_000696,45.15,10.65,0,0.0,0.0,0.0,0.0
px_000697,45.15,10.75,0,0.0,0.0,0.0,0.0
px_000698,45.15,10.85,0,0.0,0.0,0.0,0.0
px_000699,45.15,10.95,0,0.0,0.0,0.0,0.0
px_000700,45.15,11.05,0,0.0,0.0,0.0,0.0
px_000701,45.15,11.15,0,0.0,0.0,0.0,0.0
px_000702,45.15,11.25,0,0.0,0.0,0.0,0.0
px_000703,45.15,11.35,0,0.0,0.0,0.0,0.0
px_000704,45.15,11.45,0,0.0,0.0,0.0,0.0
px_000705,45.15,11.55,0,0.0,0.0,0.0,0.0
px_000706,45.15,11.65,0,0.0,0.0,0.0,0.0
px_000707,45.15,11.75,0,0.0,0.0,0.0,0.0
px_000708,45.15,11.85,0,0.0,0.0,0.0,0.0
px_000709,45.15,11.95,0,0.0,0.0,0.0,0.0
px_000710,45.15,12.05,0,0.0,0.0,0.0,0.0
px_000711,45.15,12.15,0,0.0,0.0,0.0,0.0
px_000712,45.15,12.25,0,0.0,0.0,0.0,0.0
px_000713,45.15,12.35,0,0.0,0.0,0.0,0.0
px_000714,45.15,12.45,0,0.0,0.0,0.0,0.0
px_000715,45.15,12.55,0,0.0,0.0,0.0,0.0
px_000716,45.15,12.65,0,0.0,0.0,0.0,0.0
px_000717,45.15,12.75,0,0.0,0.0,0.0,0.0
px_000718,45.15,12.85,0,0.0,0.0,0.0,0.0
px_000719,45.15,12.95,0,0.0,0.0,0.0,0.0
px_000720,45.25,7.05,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000721,45.25,7.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000722,45.25,7.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000723,45.25,7.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000724,45.25,7.45,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000725,45.25,7.55,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000726,45.25,7.65,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000727,45.25,7.75,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000728,45.25,7.85,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000729,45.25,7.95,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000730,45.25,8.05,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000731,45.25,8.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000732,45.25,8.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000733,45.25,8.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000734,45.25,8.45,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000735,45.25,8.55,0,0.0,0.0,0.0,0.0
px_000736,45.25,8.65,0,0.0,0.0,0.0,0.0
px_000737,45.25,8.75,0,0.0,0.0,0.0,0.0
px_000738,45.25,8.85,0,0.0,0.0,0.0,0.0
px_000739,45.25,8.95,0,0.0,0.0,0.0,0.0
px_000740,45.25,9.05,0,0.0,0.0,0.0,0.0
px_000741,45.25,9.15,0,0.0,0.0,0.0,0.0
px_000742,45.25,9.25,0,0.0,0.0,0.0,0.0
px_000743,45.25,9.35,0,0.0,0.0,0.0,0.0
px_000744,45.25,9.45,0,0.0,0.0,0.0,0.0
px_000745,45.25,9.55,0,0.0,0.0,0.0,0.0
px_000746,45.25,9.65,0,0.0,0.0,0.0,0.0
px_000747,45.25,9.75,0,0.0,0.0,0.0,0.0
px_000748,45.25,9.85,0,0.0,0.0,0.0,0.0
px_000749,45.25,9.95,0,0.0,0.0,0.0,0.0
px_000750,45.25,10.05,0,0.0,0.0,0.0,0.0
px_000751,45.25,10.15,0,0.0,0.0,0.0,0.0
px_000752,45.25,10.25,0,0.0,0.0,0.0,0.0
px_000753,45.25,10.35,0,0.0,0.0,0.0,0.0
px_000754,45.25,10.45,0,0.0,0.0,0.0,0.0
px_000755,45.25,10.55,0,0.0,0.0,0.0,0.0
px_000756,45.25,10.65,0,0.0,0.0,0.0,0.0
px_000757,45.25,10.75,0,0.0,0.0,0.0,0.0
px_000758,45.25,10.85,0,0.0,0.0,0.0,0.0
px_000759,45.25,10.95,0,0.0,0.0,0.0,0.0
px_000760,45.25,11.05,0,0.0,0.0,0.0,0.0
px_000761,45.25,11.15,0,0.0,0.0,0.0,0.0
px_000762,45.25,11.25,0,0.0,0.0,0.0,0.0
px_000763,45.25,11.35,0,0.0,0.0,0.0,0.0
px_000764,45.25,11.45,0,0.0,0.0,0.0,0.0
px_000765,45.25,11.55,0,0.0,0.0,0.0,0.0
px_000766,45.25,11.65,0,0.0,0.0,0.0,0.0
px_000767,45.25,11.75,0,0.0,0.0,0.0,0.0
px_000768,45.25,11.85,0,0.0,0.0,0.0,0.0
px_000769,45.25,11.95,0,0.0,0.0,0.0,0.0
px_000770,45.25,12.05,0,0.0,0.0,0.0,0.0
px_000771,45.25,12.15,0,0.0,0.0,0.0,0.0
px_000772,45.25,12.25,0,0.0,0.0,0.0,0.0
px_000773,45.25,12.35,0,0.0,0.0,0.0,0.0
px_000774,45.25,12.45,0,0.0,0.0,0.0,0.0
px_000775,45.25,12.55,0,0.0,0.0,0.0,0.0
px_000776,45.25,12.65,0,0.0,0.0,0.0,0.0
px_000777,45.25,12.75,0,0.0,0.0,0.0,0.0
px_000778,45.25,12.85,0,0.0,0.0,0.0,0.0
px_000779,45.25,12.95,0,0.0,0.0,0.0,0.0
px_000780,45.35,7.05,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000781,45.35,7.15,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000782,45.35,7.25,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000783,45.35,7.35,1,0.05,0.048770575499285984,243.85287749642993,304.8160968705374
px_000784,45.35,7.45,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000785,45.35,7.55,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000786,45.35,7.65,3,0.15,0.1392920235749422,696.4601178747109,870.5751473433886
px_000787,45.35,7.75,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
px_000788,45.35,7.85,2,0.1,0.09516258196404048,475.81290982020244,594.7661372752531
